Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Month,Dayofweek,Predicted_Sales,Stock,Risk
2,2011-09-30,1650394.44,0,78.14,3.355,216.3620333,7.852,9,4,1672974.6593999988,1815433.884,Overstock
2,2011-10-07,1837553.43,0,69.92,3.285,216.6958311,7.441,10,4,1801919.4052000016,2021308.773,Overstock
2,2011-10-14,1743882.19,0,71.67,3.274,217.0048261,7.441,10,4,1769444.0636999994,1918270.409,Overstock
2,2011-10-21,1834680.25,0,64.53,3.353,217.1650042,7.441,10,4,1817966.3836,2018148.2750000001,Overstock
2,2011-10-28,1769296.25,0,65.87,3.372,217.3251824,7.441,10,4,1784698.4886,1946225.8750000002,Overstock
2,2011-11-04,1959707.9,0,55.53,3.332,217.4853605,7.441,11,4,1964624.8579000032,2155678.69,Overstock
2,2011-11-11,1920725.15,0,59.33,3.297,217.6455387,7.441,11,4,1946312.021200003,2112797.665,Overstock
2,2011-11-18,1902762.5,0,62.01,3.308,217.8670218,7.441,11,4,1979015.587900001,2093038.7500000002,Overstock
2,2011-11-25,2614202.3,1,56.36,3.236,218.1130269,7.441,11,4,2374908.918400003,2875622.53,Overstock
2,2011-12-02,1954952.0,0,48.74,3.172,218.3590319,7.441,12,4,2153692.7341000005,2150447.2,Understock
2,2011-12-09,2290549.32,0,41.76,3.158,218.605037,7.441,12,4,2272452.7650999976,2519604.252,Overstock
2,2011-12-16,2432736.52,0,50.13,3.159,218.8217928,7.441,12,4,2531296.164500003,2676010.1720000003,Overstock
2,2011-12-23,3224369.8,0,46.66,3.112,218.9995495,7.441,12,4,2876363.3548000036,3546806.7800000003,Overstock
2,2011-12-30,1874226.52,1,44.57,3.129,219.1773063,7.441,12,4,2183575.634300003,2061649.1720000003,Understock
2,2012-01-06,1799520.14,0,46.75,3.157,219.355063,7.057,1,4,1787344.864299997,1979472.154,Overstock
2,2012-01-13,1744725.48,0,45.99,3.261,219.5328198,7.057,1,4,1750932.7860999987,1919198.0280000002,Overstock
2,2012-01-20,1711769.11,0,51.7,3.268,219.6258417,7.057,1,4,1728581.703800001,1882946.0210000002,Overstock
2,2012-01-27,1660906.14,0,50.5,3.29,219.7188636,7.057,1,4,1696696.2544999984,1826996.754,Overstock
2,2012-02-03,1935299.94,0,55.21,3.36,219.8118854,7.057,2,4,1930464.6526999988,2128829.934,Overstock
2,2012-02-10,2103322.68,1,46.98,3.409,219.9049073,7.057,2,4,2054809.8927000035,2313654.9480000003,Overstock
2,2012-02-17,2196688.46,0,43.82,3.51,220.0651993,7.057,2,4,2102956.6890000002,2416357.3060000003,Overstock
2,2012-02-24,1861802.7,0,54.63,3.555,220.275944,7.057,2,4,1888241.1904999975,2047982.9700000002,Overstock
2,2012-03-02,1952555.66,0,58.79,3.63,220.4866886,7.057,3,4,1946665.1821999974,2147811.2260000003,Overstock
2,2012-03-09,1937628.26,0,57.11,3.669,220.6974332,7.057,3,4,1933012.8613999984,2131391.086,Overstock
2,2012-03-16,1976082.13,0,63.68,3.734,220.8498468,7.057,3,4,1932688.0178999975,2173690.343,Overstock
2,2012-03-23,1790439.16,0,64.01,3.787,220.9244858,7.057,3,4,1833656.5609999984,1969483.0760000001,Overstock
2,2012-03-30,1857480.84,0,66.83,3.845,220.9991248,7.057,3,4,1849759.4377000015,2043228.9240000003,Overstock
2,2012-04-06,2129035.91,0,68.43,3.891,221.0737638,6.891,4,4,2043618.0473999977,2341939.501,Overstock
2,2012-04-13,1935869.1,0,68.08,3.891,221.1484028,6.891,4,4,1957985.0937999976,2129456.0100000002,Overstock
2,2012-04-20,1847344.45,0,65.69,3.877,221.2021074,6.891,4,4,1871304.9307999983,2032078.895,Overstock
2,2012-04-27,1764133.09,0,67.2,3.814,221.255812,6.891,4,4,1793565.9176000017,1940546.3990000002,Overstock
2,2012-05-04,1923957.09,0,76.73,3.749,221.3095166,6.891,5,4,1915434.253700002,2116352.799,Overstock
2,2012-05-11,1917520.99,0,73.87,3.688,221.3632212,6.891,5,4,1917502.4197000014,2109273.089,Overstock
2,2012-05-18,2000940.67,0,71.27,3.63,221.380331,6.891,5,4,1961748.056699999,2201034.737,Overstock
2,2012-05-25,1912791.09,0,78.19,3.561,221.3828029,6.891,5,4,1914784.0839000023,2104070.1990000005,Overstock
2,2012-06-01,1910092.37,0,78.38,3.501,221.3852748,6.891,6,4,1917576.0858000023,2101101.6070000003,Overstock
2,2012-06-08,2010216.49,0,78.69,3.452,221.3877467,6.891,6,4,1971788.8765000019,2211238.139,Overstock
2,2012-06-15,1962924.3,0,80.56,3.393,221.4009901,6.891,6,4,1942041.0484000018,2159216.7300000004,Overstock
2,2012-06-22,1887733.21,0,81.04,3.346,221.4411622,6.891,6,4,1898628.4213000012,2076506.5310000002,Overstock
2,2012-06-29,1881046.12,0,86.32,3.286,221.4813343,6.891,6,4,1891253.5884000016,2069150.7320000003,Overstock
2,2012-07-06,2041507.4,0,84.2,3.227,221.5215064,6.565,7,4,1949135.1120000014,2245658.14,Overstock
2,2012-07-13,1830075.13,0,80.17,3.256,221.5616784,6.565,7,4,1858888.628299999,2013082.643,Overstock
2,2012-07-20,1819666.46,0,83.23,3.311,221.5701123,6.565,7,4,1845533.9028999996,2001633.1060000001,Overstock
2,2012-07-27,1757923.88,0,86.37,3.407,221.5785461,6.565,7,4,1814901.4468999985,1933716.268,Overstock
2,2012-08-03,1946104.64,0,90.22,3.417,221.5869799,6.565,8,4,1902294.490299997,2140715.1040000003,Overstock
2,2012-08-10,1866719.96,0,88.55,3.494,221.5954138,6.565,8,4,1879115.0086999994,2053391.9560000002,Overstock
2,2012-08-17,1928016.01,0,84.79,3.571,221.6751459,6.565,8,4,1907345.6964999994,2120817.611,Overstock
2,2012-08-24,1876788.15,0,76.91,3.62,221.8083518,6.565,8,4,1890727.8155000026,2064466.965,Overstock
2,2012-08-31,1947083.3,0,82.64,3.638,221.9415576,6.565,8,4,1933556.8300000017,2141791.6300000004,Overstock
2,2012-09-07,1898777.07,1,87.65,3.73,222.0747635,6.565,9,4,1875561.4582999968,2088654.7770000002,Overstock
2,2012-09-14,1814806.63,0,75.88,3.717,222.2174395,6.565,9,4,1813381.2373999984,1996287.293,Overstock
2,2012-09-21,1829415.67,0,71.09,3.721,222.4169362,6.565,9,4,1825318.760199998,2012357.237,Overstock
2,2012-09-28,1746470.56,0,79.45,3.666,222.6164329,6.565,9,4,1795292.8131000015,1921117.6160000002,Overstock
2,2012-10-05,1998321.04,0,70.27,3.617,222.8159296,6.17,10,4,1926711.714299999,2198153.1440000003,Overstock
2,2012-10-12,1900745.13,0,60.97,3.601,223.0154263,6.17,10,4,1891909.0623999974,2090819.6430000002,Overstock
2,2012-10-19,1847990.41,0,68.08,3.594,223.0598077,6.17,10,4,1858829.5391999974,2032789.4510000001,Overstock
2,2012-10-26,1834458.35,0,69.79,3.506,223.0783366,6.17,10,4,1850636.548599997,2017904.1850000003,Overstock
3,2010-02-05,461622.22,0,45.71,2.572,214.4248812,7.368,2,4,442923.36689999956,507784.44200000004,Overstock
3,2010-02-12,420728.96,1,47.93,2.548,214.5747916,7.368,2,4,422794.3985000003,462801.8560000001,Overstock
3,2010-02-19,421642.19,0,47.07,2.514,214.6198868,7.368,2,4,423592.4568,463806.40900000004,Overstock
3,2010-02-26,407204.86,0,52.05,2.561,214.6475127,7.368,2,4,409664.7092999997,447925.346,Overstock
3,2010-03-05,415202.04,0,53.04,2.625,214.6751386,7.368,3,4,408796.2155999996,456722.244,Overstock
3,2010-03-12,384200.69,0,63.08,2.667,214.7027646,7.368,3,4,393782.9041,422620.759,Overstock
3,2010-03-19,375328.59,0,60.42,2.72,214.5301219,7.368,3,4,387193.4970000002,412861.4490000001,Overstock
3,2010-03-26,359949.27,0,57.06,2.732,214.3241011,7.368,3,4,370421.4192,395944.19700000004,Overstock
3,2010-04-02,423294.4,0,65.56,2.719,214.1180803,7.343,4,4,410158.98419999966,465623.8400000001,Overstock
3,2010-04-09,415870.28,0,68.0,2.77,213.9120595,7.343,4,4,396152.68240000034,457457.3080000001,Overstock
3,2010-04-16,354993.26,0,66.98,2.808,213.7726889,7.343,4,4,360504.5924000004,390492.58600000007,Overstock
3,2010-04-23,339976.65,0,67.87,2.795,213.7221852,7.343,4,4,354239.73859999987,373974.31500000006,Overstock
3,2010-04-30,361248.39,0,70.24,2.78,213.6716815,7.343,4,4,361289.94690000033,397373.22900000005,Overstock
3,2010-05-07,399323.86,0,73.47,2.835,213.6211778,7.343,5,4,387117.76399999985,439256.24600000004,Overstock
3,2010-05-14,384357.94,0,77.18,2.854,213.6196139,7.343,5,4,383369.1021,422793.73400000005,Overstock
3,2010-05-21,343763.17,0,75.81,2.826,213.9116886,7.343,5,4,361719.87290000054,378139.487,Overstock
3,2010-05-28,350089.23,0,78.6,2.759,214.2037634,7.343,5,4,360213.38310000027,385098.153,Overstock
3,2010-06-04,396968.8,0,78.53,2.705,214.4958382,7.343,6,4,379008.1620000002,436665.68000000005,Overstock
3,2010-06-11,355017.09,0,82.1,2.668,214.787913,7.343,6,4,357651.70610000007,390518.79900000006,Overstock
3,2010-06-18,364076.85,0,83.52,2.637,214.7858259,7.343,6,4,361845.86530000047,400484.53500000003,Overstock
3,2010-06-25,357346.48,0,83.79,2.653,214.6660741,7.343,6,4,358460.6585,393081.128,Overstock
3,2010-07-02,381151.72,0,82.2,2.669,214.5463222,7.346,7,4,371877.24779999966,419266.892,Overstock
3,2010-07-09,349214.18,0,81.75,2.642,214.4265704,7.346,7,4,353801.1082999999,384135.598,Overstock
3,2010-07-16,352728.78,0,84.32,2.623,214.4176476,7.346,7,4,358570.6904000005,388001.65800000005,Overstock
3,2010-07-23,352864.49,0,83.32,2.608,214.5564968,7.346,7,4,356739.7673999997,388150.939,Overstock
3,2010-07-30,347955.05,0,82.04,2.64,214.695346,7.346,7,4,351256.04940000025,382750.555,Overstock
3,2010-08-06,402635.76,0,85.13,2.627,214.8341952,7.346,8,4,387349.5311000005,442899.33600000007,Overstock
3,2010-08-13,339597.38,0,86.74,2.692,214.9730444,7.346,8,4,349894.2575,373557.118,Overstock
3,2010-08-20,351728.21,0,88.02,2.664,214.9314191,7.346,8,4,356123.19610000047,386901.0310000001,Overstock
3,2010-08-27,362134.09,0,86.15,2.619,214.8897938,7.346,8,4,364564.12380000023,398347.49900000007,Overstock
3,2010-09-03,366473.97,0,84.16,2.577,214.8481685,7.346,9,4,365752.5072999998,403121.367,Overstock
3,2010-09-10,352260.97,1,80.84,2.565,214.8065431,7.346,9,4,360473.6618999998,387487.067,Overstock
3,2010-09-17,363064.64,0,82.36,2.582,214.8322484,7.346,9,4,362799.0691,399371.10400000005,Overstock
3,2010-09-24,355626.87,0,76.9,2.624,214.9084516,7.346,9,4,358860.20390000014,391189.55700000003,Overstock
3,2010-10-01,358784.1,0,73.6,2.603,214.9846548,7.564,10,4,358948.9725000004,394662.51,Overstock
3,2010-10-08,395107.35,0,66.99,2.633,215.060858,7.564,10,4,393643.9779000006,434618.085,Overstock
3,2010-10-15,345584.39,0,69.71,2.72,215.1293114,7.564,10,4,356224.7219000003,380142.829,Overstock
3,2010-10-22,348895.98,0,71.64,2.725,215.17839,7.564,10,4,349601.5188000001,383785.57800000004,Overstock
3,2010-10-29,348591.74,0,72.04,2.716,215.2274686,7.564,10,4,350435.89239999966,383450.91400000005,Overstock
3,2010-11-05,423175.56,0,62.94,2.689,215.2765472,7.564,11,4,416867.9613000002,465493.11600000004,Overstock
3,2010-11-12,386635.03,0,62.79,2.728,215.3256258,7.564,11,4,406555.56490000035,425298.53300000005,Overstock
3,2010-11-19,372545.32,0,57.72,2.771,215.2074519,7.564,11,4,404563.3106000001,409799.852,Overstock
3,2010-11-26,565567.84,1,68.71,2.735,215.0614025,7.564,11,4,514547.3879000009,622124.6240000001,Overstock
3,2010-12-03,476420.77,0,53.76,2.708,214.9153531,7.564,12,4,479136.6703000006,524062.84700000007,Overstock
3,2010-12-10,467642.03,0,51.13,2.843,214.7693037,7.564,12,4,479847.37780000054,514406.23300000007,Overstock
3,2010-12-17,498159.39,0,52.2,2.869,214.704919,7.564,12,4,495403.2471000003,547975.329,Overstock
3,2010-12-24,605990.41,0,57.16,2.886,214.7017828,7.564,12,4,552026.3769999994,666589.4510000001,Overstock
3,2010-12-31,382677.76,1,53.2,2.943,214.6986466,7.564,12,4,430112.8450000002,420945.536,Understock
3,2011-01-07,378241.34,0,53.35,2.976,214.6955104,7.551,1,4,377023.7595000003,416065.47400000005,Overstock
3,2011-01-14,381061.1,0,44.76,2.983,214.7470729,7.551,1,4,388522.6968000005,419167.21,Overstock
3,2011-01-21,350876.7,0,50.74,3.016,215.1268275,7.551,1,4,361323.6269999998,385964.37000000005,Overstock
3,2011-01-28,364866.24,0,48.71,3.01,215.5065821,7.551,1,4,372100.34899999975,401352.864,Overstock
3,2011-02-04,438516.53,0,45.95,2.989,215.8863367,7.551,2,4,431135.0900000004,482368.1830000001,Overstock
3,2011-02-11,430526.21,1,43.57,3.022,216.2660913,7.551,2,4,427238.44110000046,473578.83100000006,Overstock
3,2011-02-18,432782.1,0,61.58,3.045,216.5843571,7.551,2,4,423059.0534000004,476060.31,Overstock
3,2011-02-25,397211.19,0,67.4,3.065,216.8780275,7.551,2,4,401831.9455000002,436932.30900000007,Overstock
3,2011-03-04,437084.51,0,65.11,3.288,217.1716979,7.551,3,4,422180.26320000016,480792.96100000007,Overstock
3,2011-03-11,404753.3,0,61.29,3.459,217.4653683,7.551,3,4,407170.47770000005,445228.63,Overstock
3,2011-03-18,392109.51,0,69.47,3.488,217.7235226,7.551,3,4,392151.3919000002,431320.46100000007,Overstock
3,2011-03-25,380683.67,0,72.94,3.473,217.9674705,7.551,3,4,383137.05420000054,418752.037,Overstock
3,2011-04-01,374556.08,0,68.76,3.524,218.2114184,7.574,4,4,383818.2976999994,412011.688,Overstock
3,2011-04-08,384075.31,0,72.55,3.622,218.4553663,7.574,4,4,384949.3325999999,422482.841,Overstock
3,2011-04-15,366250.69,0,75.88,3.743,218.6788642,7.574,4,4,376496.82620000024,402875.759,Overstock
3,2011-04-22,391860.04,0,76.91,3.807,218.851237,7.574,4,4,383291.94359999953,431046.044,Overstock
3,2011-04-29,367405.4,0,78.69,3.81,219.0236099,7.574,4,4,372658.5243999995,404145.94000000006,Overstock
3,2011-05-06,413042.12,0,69.45,3.906,219.1959827,7.574,5,4,398897.9264,454346.33200000005,Overstock
3,2011-05-13,386312.68,0,79.87,3.899,219.3683556,7.574,5,4,381692.32139999984,424943.94800000003,Overstock
3,2011-05-20,364603.13,0,75.79,3.907,219.127216,7.574,5,4,371820.7409999998,401063.443,Overstock
3,2011-05-27,369350.6,0,84.41,3.786,218.8860765,7.574,5,4,375754.24970000045,406285.66000000003,Overstock
3,2011-06-03,394507.84,0,84.29,3.699,218.6449369,7.574,6,4,388673.2217000004,433958.62400000007,Overstock
3,2011-06-10,391638.75,0,84.84,3.648,218.4037974,7.574,6,4,390028.09490000014,430802.62500000006,Overstock
3,2011-06-17,403423.34,0,86.96,3.637,218.3551748,7.574,6,4,394324.82870000013,443765.67400000006,Overstock
3,2011-06-24,385520.71,0,84.94,3.594,218.45094,7.574,6,4,387263.82920000044,424072.7810000001,Overstock
3,2011-07-01,368962.72,0,85.1,3.524,218.5467052,7.567,7,4,375625.1781999996,405858.992,Overstock
3,2011-07-08,395146.24,0,85.38,3.48,218.6424704,7.567,7,4,386021.1204999996,434660.864,Overstock
3,2011-07-15,373454.33,0,87.14,3.575,218.7275216,7.567,7,4,372669.82009999955,410799.76300000004,Overstock
3,2011-07-22,360617.37,0,86.19,3.651,218.7857881,7.567,7,4,367953.88420000003,396679.107,Overstock
3,2011-07-29,345381.29,0,88.07,3.682,218.8440545,7.567,7,4,366201.9694999995,379919.419,Overstock
3,2011-08-05,409981.25,0,88.45,3.684,218.9023209,7.567,8,4,396267.85849999986,450979.37500000006,Overstock
3,2011-08-12,380376.85,0,88.88,3.638,218.9605873,7.567,8,4,384010.3008000004,418414.53500000003,Overstock
3,2011-08-19,379716.91,0,88.44,3.554,219.023271,7.567,8,4,379084.31189999986,417688.601,Overstock
3,2011-08-26,366367.55,0,87.67,3.523,219.0866908,7.567,8,4,369010.51940000005,403004.305,Overstock
3,2011-09-02,375988.69,0,89.12,3.533,219.1501106,7.567,9,4,377961.1079000001,413587.559,Overstock
3,2011-09-09,377347.49,1,81.72,3.546,219.2135305,7.567,9,4,379011.8645999998,415082.239,Overstock
3,2011-09-16,375629.51,0,83.63,3.526,219.3972867,7.567,9,4,373772.49730000034,413192.46100000007,Overstock
3,2011-09-23,365248.94,0,80.19,3.467,219.7414914,7.567,9,4,369148.61180000025,401773.83400000003,Overstock
3,2011-09-30,368477.93,0,82.58,3.355,220.085696,7.567,9,4,370662.9394,405325.723,Overstock
3,2011-10-07,403342.4,0,75.54,3.285,220.4299007,7.197,10,4,389392.62519999966,443676.6400000001,Overstock
3,2011-10-14,368282.57,0,73.75,3.274,220.7486167,7.197,10,4,377419.38109999994,405110.82700000005,Overstock
3,2011-10-21,394976.36,0,69.03,3.353,220.9144005,7.197,10,4,392815.2258999997,434473.99600000004,Overstock
3,2011-10-28,389540.62,0,71.04,3.372,221.0801842,7.197,10,4,386291.7898999998,428494.68200000003,Overstock
3,2011-11-04,459443.22,0,59.31,3.332,221.245968,7.197,11,4,441777.7186999997,505387.542,Overstock
3,2011-11-11,407764.25,0,61.7,3.297,221.4117517,7.197,11,4,419509.2286999998,448540.67500000005,Overstock
3,2011-11-18,398838.97,0,63.91,3.308,221.6432852,7.197,11,4,414579.4597999996,438722.867,Overstock
3,2011-11-25,556925.19,1,68.0,3.236,221.9011185,7.197,11,4,513000.24909999967,612617.709,Overstock
3,2011-12-02,472511.32,0,54.97,3.172,222.1589519,7.197,12,4,481992.1535000002,519762.45200000005,Overstock
3,2011-12-09,468772.8,0,49.26,3.158,222.4167852,7.197,12,4,470176.6821999997,515650.08,Overstock
3,2011-12-16,510747.62,0,57.95,3.159,222.6426418,7.197,12,4,510653.13659999945,561822.382,Overstock
3,2011-12-23,551221.21,0,53.41,3.112,222.8258628,7.197,12,4,522118.50780000025,606343.331,Overstock
3,2011-12-30,410553.88,1,48.29,3.129,223.0090839,7.197,12,4,450719.03430000035,451609.26800000004,Overstock
3,2012-01-06,398178.21,0,52.42,3.157,223.1923049,6.833,1,4,394514.8892000004,437996.0310000001,Overstock
3,2012-01-13,367438.62,0,51.86,3.261,223.3755259,6.833,1,4,374580.15650000004,404182.482,Overstock
3,2012-01-20,365818.61,0,56.2,3.268,223.4700552,6.833,1,4,368159.5972999998,402400.471,Overstock
3,2012-01-27,349518.1,0,58.06,3.29,223.5645845,6.833,1,4,364392.9064000004,384469.91000000003,Overstock
3,2012-02-03,424960.66,0,59.33,3.36,223.6591137,6.833,2,4,422300.3559999996,467456.726,Overstock
3,2012-02-10,473292.47,1,51.65,3.409,223.753643,6.833,2,4,462279.0847999994,520621.717,Overstock
3,2012-02-17,475591.08,0,52.39,3.51,223.9170153,6.833,2,4,463322.99099999905,523150.1880000001,Overstock
3,2012-02-24,418925.47,0,60.12,3.555,224.1320199,6.833,2,4,432786.4241999994,460818.017,Overstock
3,2012-03-02,469752.56,0,61.65,3.63,224.3470245,6.833,3,4,455676.8909999999,516727.81600000005,Overstock
3,2012-03-09,445162.05,0,60.71,3.669,224.5620291,6.833,3,4,442853.3189999996,489678.255,Overstock
3,2012-03-16,411775.8,0,64.0,3.734,224.7166953,6.833,3,4,418573.2331999998,452953.38,Overstock
3,2012-03-23,413907.25,0,66.53,3.787,224.7909104,6.833,3,4,412759.6018999999,455297.97500000003,Overstock
3,2012-03-30,407488.84,0,69.36,3.845,224.8651254,6.833,3,4,411952.22580000036,448237.72400000005,Overstock
3,2012-04-06,503232.13,0,73.01,3.891,224.9393405,6.664,4,4,469983.6312000004,553555.343,Overstock
3,2012-04-13,420789.74,0,72.83,3.891,225.0135556,6.664,4,4,432286.3914000001,462868.71400000004,Overstock
3,2012-04-20,434822.13,0,72.05,3.877,225.0689541,6.664,4,4,432191.24340000027,478304.34300000005,Overstock
3,2012-04-27,394616.11,0,73.39,3.814,225.1243526,6.664,4,4,408974.9553999997,434077.721,Overstock
3,2012-05-04,439913.57,0,79.51,3.749,225.1797511,6.664,5,4,432884.40580000007,483904.927,Overstock
3,2012-05-11,431985.36,0,75.19,3.688,225.2351496,6.664,5,4,426095.24519999966,475183.896,Overstock
3,2012-05-18,418112.76,0,72.38,3.63,225.2512024,6.664,5,4,424590.7124000002,459924.036,Overstock
3,2012-05-25,413701.29,0,78.58,3.561,225.2515168,6.664,5,4,419690.98809999955,455071.419,Overstock
3,2012-06-01,432268.53,0,81.55,3.501,225.2518313,6.664,6,4,434291.41610000026,475495.3830000001,Overstock
3,2012-06-08,446336.8,0,81.65,3.452,225.2521458,6.664,6,4,441571.5596999999,490970.48000000004,Overstock
3,2012-06-15,442074.79,0,84.66,3.393,225.2644795,6.664,6,4,434078.1149999994,486282.26900000003,Overstock
3,2012-06-22,419497.95,0,82.7,3.346,225.3068615,6.664,6,4,427112.5684,461447.74500000005,Overstock
3,2012-06-29,422965.33,0,86.42,3.286,225.3492435,6.664,6,4,420926.8694999993,465261.86300000007,Overstock
3,2012-07-06,411206.5,0,83.14,3.227,225.3916254,6.334,7,4,417875.9556000001,452327.15,Overstock
3,2012-07-13,416913.1,0,82.28,3.256,225.4340074,6.334,7,4,417237.8127000005,458604.41000000003,Overstock
3,2012-07-20,432424.85,0,81.38,3.311,225.4438827,6.334,7,4,425651.4502000007,475667.335,Overstock
3,2012-07-27,389427.9,0,84.94,3.407,225.4537579,6.334,7,4,403247.9960999994,428370.69000000006,Overstock
3,2012-08-03,419990.29,0,86.55,3.417,225.4636332,6.334,8,4,411505.9216999996,461989.319,Overstock
3,2012-08-10,391811.6,0,85.85,3.494,225.4735085,6.334,8,4,398628.42680000036,430992.76,Overstock
3,2012-08-17,394918.83,0,87.36,3.571,225.5558664,6.334,8,4,399211.7830999994,434410.71300000005,Overstock
3,2012-08-24,412449.67,0,83.01,3.62,225.6925864,6.334,8,4,411419.89700000064,453694.63700000005,Overstock
3,2012-08-31,408838.73,0,85.18,3.638,225.8293063,6.334,8,4,407484.6493,449722.603,Overstock
3,2012-09-07,408229.73,1,84.99,3.73,225.9660263,6.334,9,4,414932.5230999997,449052.70300000004,Overstock
3,2012-09-14,407589.16,0,78.36,3.717,226.1122067,6.334,9,4,408327.52769999986,448348.076,Overstock
3,2012-09-21,414392.09,0,72.78,3.721,226.3151496,6.334,9,4,415405.6889000002,455831.29900000006,Overstock
3,2012-09-28,389813.02,0,77.46,3.666,226.5180926,6.334,9,4,401444.2677,428794.32200000004,Overstock
3,2012-10-05,443557.65,0,72.74,3.617,226.7210356,6.034,10,4,432655.3537999995,487913.41500000004,Overstock
3,2012-10-12,410804.39,0,70.31,3.601,226.9239785,6.034,10,4,418074.09859999997,451884.829,Overstock
3,2012-10-19,424513.08,0,73.44,3.594,226.9688442,6.034,10,4,421169.1085999992,466964.38800000004,Overstock
3,2012-10-26,405432.7,0,74.66,3.506,226.9873637,6.034,10,4,410526.2147,445975.97000000003,Overstock
4,2010-02-05,2135143.87,0,43.76,2.598,126.4420645,8.623,2,4,2082809.8040000016,2348658.257,Overstock
4,2010-02-12,2188307.39,1,28.84,2.573,126.4962581,8.623,2,4,2105052.461799998,2407138.129,Overstock
